COMMON_NAME;Molecule (RDKit Mol) (Fingerprint) (Bin);Atom count;Bond count;SlogP;SMR;TPSA;ExactMW;NumLipinskiHBA;NumLipinskiHBD;NumRotatableBonds;NumHBA;NumAmideBonds;NumHeteroAtoms;NumUnspecifiedStereocenters;NumRings;NumAromaticCarbocycles;NumSaturatedCarbocycles
Edetic acid;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000;20;19;-2.0711999999999957;63.423200000000016;155.68;292.09066547199996;10;4;11;6;0;10;0;0;0;0
Dipyridamole;0000000100000000000000000000000000000000000000000100000000000000000000000000000000000000100000001100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000010000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000010000000000000000000000000000000000000000100000000000000000000000000001000000001000000000000100000000000000000000000000000000000001100000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000010100;36;39;-0.017599999999996507;140.0251999999999;145.44;504.31725176;12;4;12;12;0;12;0;4;0;0
Telithromycin;0000100000000000000000000000000000000000000101000000000010000001000000000000000000100000100100000100000000000000000000000000001000100010110000100000100000100000000000000000001000000110000000000000000100000000000000001000000000000000000000000000000000000000000000001000010011000000000000010000100001000000010000000000000000000000100000000000000010000000000000000000000100000100000100000000000000000000000000000000100100100000001000000000000010001000000000010000010100000000000000000000000000000000000000000000000010000000100000000000000000000000000001000000100110000000000000001000000001100000110101000000000000000000000000000000000000000000000101000000000000000000001100000010000000000000000000001000000000100100000000000000100001000000001000000100000000010000001001100000010000000000000000100000000000000000000000001100000000000010000000000000000000000000000000000000000100100000000110010000000000000010000000000000000000000000000000000000000100000000000000010000000000000000000001000001001001000000000010000000000000000000;59;63;4.929200000000004;214.25079999999915;171.84999999999997;811.4731432799999;15;1;11;14;1;15;0;5;0;0
Ethinylestradiol;0000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000001000001000000000000000000000000000000000100000000000000000000000001000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000001100000000000000000000000000000000000000100000000000000000000000010000000000001000000000000010000000000000000000000000000000000000000000100000000000000001000001000000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000010001000000000000000000000000001000000000000000010000000100000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000010000000000000000000000000000000000000000001000000000000000000000000010000000000001001000000000000000001000000000001000;25;28;3.6126000000000023;86.50660000000005;40.46;296.177630008;2;2;0;2;0;2;0;4;1;2
Lomefloxacin;0000100000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000100000000000000000000010000000000100000000000000000100000000000000000000000011000010000000000000000001000000001000000001001000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000001000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000001000000000000000000100000001001000000001000000000000101000000010000100000000100000000000000000100000000000000000000000000000000100000000000000001000001000000000000000000100000100100000000101000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000100000000000000000010000000000000000000000000011000000000100000000000000000000000;25;27;1.7958999999999998;90.43500000000003;74.57;351.139447908;6;2;3;5;0;8;1;3;1;0
Cyclopentolate;0000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000001100000000000000000000000000000000100000000000100000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000101000001000000000000000000000000000000000010100000100000000000000000000000000000100000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000100000000000000100000000000000000000000000000000000000001000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000011000000010000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000001001000000000000000000010000000010010;21;22;2.1801000000000004;82.11380000000005;49.77;291.18344366;4;1;6;4;0;4;1;2;1;1
Ramelteon;0000100000010000000000000000000000000000000000000000000000000000000100000100000000000000000000000100000000100000100000000000010000100000000000100000000000000000000000000000001000000000000000010000000000100000000000001000010001000000000000000000000000000000000000000000000000000000000000000000000001000000000001100000000000000000000000000000000100000000000010000000000100000100000000000000000000000001000000000000000000000100001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000010000100000000000000000000000000000000000100000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000010000000000000000100000000000000000000000000000000000000100000001000000000000000000000100000000000;19;21;2.5676000000000005;74.62070000000004;38.33;259.157228912;3;1;4;2;1;3;0;3;1;0
Physostigmine;0000100000000000000000000000000000000000000000000000000000000000100100000000000000010000100000000100000000000000000000000000000000101000000000000100100100000010000100000000001000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000100000001000000010100000000001000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000100000000001000000000000000000000010000000000000000000000000000000000000000000000000010000000000000100000010000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000;21;23;1.7738999999999996;78.31570000000005;44.81;275.163376912;5;1;1;4;1;5;0;3;1;0
Isotretinoin;0000001000000000000000000000000000000000000000010000000000000000000000100000000000000000001100000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000100010000000000000000000000000000000000000000000100000001000000000000000000000001000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000100000000000100000000000000000000000000000001000000000001000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000010000000000000000000000000000001000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000001001010000000000000000000000000010000;22;22;5.602600000000005;93.76180000000005;37.3;300.208930136;2;1;5;1;0;2;0;1;0;0
Formoterol;0000000000000000000100000000010000000000000000000000000000000000010000000010100000010000000000000000000000000000000000000000000000000000000000000000100000000000000000100000001000000010000000001010000000000000000000001000000000000000000000000110000000000000000100000000000000000000000000000000010001000000010000000000000100000000110000000000000000000000000000000000000000000100000000000000000100000000000000000000000001000000000000000000000010000100000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000101000100000000000000100100000000000000010000000000010000000000000000000000000010000000000000000000000100000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000001000000000000000000000000000000010;25;26;2.2233;96.91600000000004;90.82;344.173607248;6;4;9;5;1;6;2;2;2;0
Nandrolone phenpropionate;0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000100000000000000000000000000000000000000000001000000010000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000010001000000001001000000000000000000100000000000010000000000000000000000000000000100000000000000000000000000010000000000000000000000000000100000000000000000000000000000010010000000001000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000101000000000000000010000000000000000000000000001000000000000000000100000000000000000000000000100000100000000001000000000000000000000000000000100000000000010000000010000000000000000000000000000000000000010011000000100000000000000000000001000000000000000000000000000000001010100000010000000000000000000000000000000000001000000000011000000000000000000001001000000000000000001000100000000000001010000001000000000000001000001001000000000001000000000000000000000;34;38;5.672800000000006;116.73600000000003;43.370000000000005;406.25079494799996;3;0;4;3;0;3;0;5;1;3
Dimenhydrinate;0000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000001000000000000000000100000000000000000000000000100000000000000000000100000000001000000000000000001000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000001000010000000000000001010010000101000000000000000000000000000000000100000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000100000000000000000001000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000100000000001000000000000000000000100000000000000100000000000000000000000010100000000000100000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000000000010000000000000000000000000000001100000000100000100000000010000000000000000000000000000001000000000000000000010000000000010;33;35;2.967900000000001;130.81869999999998;85.15;469.188067436;8;1;6;7;0;9;0;4;2;0
Glycopyrronium;0000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100100000100000000000000000010000000000010001000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000100000000000000000000000000000000000000000100100000000000000000000100000000000000000000000000100000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000101000100000000000000000000000000000000100000000000000000000000000000001000000000000000000000010000000000000000000000001000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000100001000000000001000000000000000000000000000001010000010000000000000000000000000000001000000000000000000000000000010000;23;25;2.4562999999999997;88.63620000000006;46.53;318.20637017609;4;1;4;3;0;4;2;3;1;1
Cytarabine;0000110000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000100000000000001000000000000000001000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000010001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000100000000000000000000010000000010000000000000000000010000000010000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000001000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000100000000000000000000000000000000000000100101000000000000100000000000000000000000000000000000000000000000000000000000000;17;18;-2.562999999999998;55.918800000000026;130.83;243.085520516;8;5;2;8;0;8;0;2;0;0
Dopamine;0000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000001001000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000;11;11;0.5989999999999999;42.53000000000002;66.48;153.078978592;3;4;2;3;0;3;0;1;1;0
Rivastigmine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100001000000100000100000000000000000000000001000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000100000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000010000000000000010000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000010000000000010000000000000000000000000001000000000010000000010000000001000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000100000000000000010000000000010000000000000000001010000000000000001000000000000010;18;18;2.7597000000000014;72.87200000000004;32.78;250.168127944;4;0;4;3;1;4;0;1;1;0
Exemestane;0000100000000000000000000010000000001000000000000000000010000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000100000000001000000000000000001000000000000000000010001000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000010000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000001000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000010000000001100000001000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000001000000000000000000000010000000000000000000000001101000100000000000000000000010000000;25;28;4.029500000000003;86.14600000000003;34.14;296.177630008;2;0;0;2;0;2;0;4;0;3
Oxaprozin;0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000100000000000000000000000000000000000100000001000000000000000001000000000000000000000001000000000000000000000000000001000000000000100000000000000000000000000010000000001000000000000100000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000001000000000001000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000001010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000;22;24;4.025800000000002;83.33180000000004;63.330000000000005;293.10519334;4;1;5;3;0;4;0;3;2;0
Methyl aminolevulinate;0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000001010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000001000000000000100000000000000;10;9;-0.5326000000000002;35.3114;69.39;145.073893212;4;2;4;4;0;4;0;0;0;0
Azathioprine;0000000000000000000000000000000000010000000000000000000000000100000000000000000000001000100100000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000010001000000000000000000000000000100000000000000000001000000000000000000000000000000001000001000000000000000000000000000000010100001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000010000000000000000000100000000001000000000000000000000000000000001000000000000100000000000010001000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000010000011000000000000100000000100000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000010000000000000000000000000000000000000010000100000000000000000000000001000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000;19;21;1.1457999999999997;65.66910000000001;115.42;277.038193464;9;1;3;8;0;10;0;3;0;0
Auranofin;0000101000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000100000000000000000000000000001000100000000000000000000000000000000000000000000001000000000100000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000100000100000000100000000000000000000000000000010000000000000000000000000000000000000100000001000000000000000000000010000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001001000000100000000000000000000000000000000000000000000000000010000000001000001000000000000000000000000000000100010000000001000000000000000000000100000000000000000000010000000000000000000000001000000000000000000000100000000010;32;32;2.7925000000000004;118.09000000000007;114.43;678.132683998;9;0;11;10;0;12;0;1;0;0
Gabapentin;0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000010000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000001000000000000000000000000000000010100;12;12;1.3702999999999999;46.82520000000003;63.31999999999999;171.125928784;3;3;3;2;0;3;0;1;0;1
Doxorubicin;0000100000000000000000000000000000000001000000000010000000010000000000000000010000010000000000000100000000000000000000000000001000100000000000000000000000000000000000000000001000000110010000000000000000000000000000011000000000000000100000000000000000000000001000000000000000000000000000000000000001001100000000000000000000000010100000001000000010000000000000000000000100000100000000010000000000000001000000000000000000010000000000000001100000000100001000000000000000000000010000000000000000000000000000000000000100000010000000001000000000100000000000000000000010000000000100000000000000000001000000000000000000000000000000000000000000000100000000000000000000000010001100010000000000000000000000000000000000000100000000000000010000000000001000000000000000010000000000000000001000000000000000100000010001000000000000000000010000000000000000000001000000000000000000000000000000001000000010000000010000000010000100000000000000000000000000000000000100000000000000010010000000000000010000000001011000000000000000001000000000000000;39;43;0.001300000000001189;131.75439999999998;206.07;543.174060748;12;7;5;12;0;12;0;5;2;0
Frovatriptan;0000100000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000100000000001000000000000000000000100000000000000000100000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000001000000000010000000000000000000000000010010000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000110000000000000000000001000000001000000000000001000000010000000000000000000000000100000001100001000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000100000100100000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010;18;20;1.3435000000000001;71.68930000000002;70.91;243.137162164;4;4;2;2;1;4;0;3;1;0
Hydrochlorothiazide;0000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000101000000000000000000000000000000000000000000000000100000000000000000000000001000000101000000100000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000100000000000000000000000000010000000000000000000000000000000000000010000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000001000000000000000000000000000000000000000100000000000000000000000001000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000001000000000000000000000000001000100000000000000000000000000001000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010;17;18;-0.3513000000000006;61.63640000000001;118.36;296.964475416;7;4;1;5;0;10;0;2;1;0
Cyclacillin;0000100000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000100000010000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000010000000000000000000001010000000000000000000000100000000000000000000000000000000000100100000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000101000000000000000000000000100000100000000000000000000000000000000000100000100010000000000000000000000000000000000000000000000000000001000010000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000001000000010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000001000000000000110100;24;26;0.2797000000000003;85.66190000000005;112.72999999999999;341.140927216;7;4;3;5;2;8;0;3;0;1
Salbutamol;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000001000001000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001001000000000000000000010000100000000000000000000000100001100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000100000000000000100100000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000100000000100000000000000000000000000000000000000000000001000000000000000000000000000000010;17;17;1.3059999999999996;66.74510000000005;72.72;239.152143532;4;4;4;4;0;4;1;1;1;0
Levobupivacaine;0000100000000000000000000100000000000000000000001100000000000000000000000000000000000001100000000100000000000000000000000000000000100100100000000000000000000000000001000000001000000000000000000000000000000000000000001000000000000101000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000001100000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000101000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000010000000000000100000000000000010000000000010000000000000000001000000000000000001000000000010000;21;22;3.8965400000000026;88.66570000000006;32.34;288.22016351599996;3;1;5;2;1;3;0;2;1;0
Cromoglicic acid;0000000001000000000000000000000100000000000000000000000000000001000000000000010000000000000000000000000100000000000000000000000000100000000000000000100000000000000000000000001000000100000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000010001000000000000000000000000000000100000000000000000000000000000000000010100000100100000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000100100000000000000000000000000000100000000000000000000000000100000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000010000000000000100000000000000000000000100000000000000010000000000000000000000000000000000000000000000001000000000000010;34;37;2.1144999999999996;115.88340000000001;173.71;468.0692613319999;11;3;8;9;0;11;0;4;2;0
Ganciclovir;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000001000000000000000000000001000000000000000000000000000000001000000000000000000000001000000000000000000000000000010000000000000000000010011100000000100000000000001000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000010000000000000000000000000010100100000000000000000000000000000000000000000000000001000000000000000000000100001000001000000000010000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000100000000000000000000000000000000001000000000100000000100000000000000000000000000000000000000000000000000000000000000001000010;18;19;-1.9708999999999997;61.60570000000001;139.28;255.096753896;9;5;5;8;0;9;0;2;0;0
Hydroxyurea;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;5;4;-0.9561000000000002;14.5056;75.35;76.027277368;4;4;0;2;2;4;0;0;0;0
Letrozole;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100101000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000001000100000000000000100000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000010;22;24;2.659160000000001;79.57700000000004;78.28999999999999;285.10144535200004;5;0;3;5;0;5;0;3;2;0
Tioconazole;0000100000000000000000000000000000000000000000000000000000000001000000000000000000000000100100000010000000000000000000000000010000000000000000000000100000000001000000000000001000001100000000000000000000000001000000000010000000000000000000000000010000000000000000000000000000000010000000100000000001000000000000000000000000000000100000000000000000001000000010000000100000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000001000000100000000001100000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000001000000000100000010000000000000000000000010000000010000000100000000000000000000000000000000000100000000000000000000000000000000001000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000100000000000010;23;25;5.862900000000004;95.54800000000002;27.05;385.981417076;3;0;6;4;0;7;1;3;1;0
Busulfan;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000100000000000000000000000000000000000000000000001000000000000000000010000000000000;14;13;-0.2809999999999997;50.82560000000004;86.74000000000001;246.023180168;6;0;7;6;0;8;0;0;0;0
