COMMON_NAME,Molecule (RDKit Mol) (Fingerprint) (Bin),Atom count,Bond count,SlogP,SMR,TPSA,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBA,NumAmideBonds,NumHeteroAtoms,NumUnspecifiedStereocenters,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles
Linezolid,0000101001000000000000000000000000000000000000000000000000000000000000010100000000000000100000000100000000000000000001010000000000101000000000000000100100000000000000000000001000000000000000000000000000000001000000001000001000000000000000000000000000000000000000000000000001000000000010000000100001000000000100000000000000001000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000101000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000001000000000100000000000000000000000001000000000000010000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000010010000000000000000000000100000100000101000000000000000000000000000000000100000010000000000000000000000000100000000000000000000000000000000000100000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000,24,26,1.1235999999999995,85.73070000000004,71.11,337.14378434,7,1,4,5,2,8,0,3,1,0
Ivermectin,0001100000000000000000000000000000000000010000000000000000010000000000000000000000100010001010000100010001000000000000000000001000000000000010000000000000000000010010001000001000000010000010000001100000000000100000001000011001000000000000000000000000010000000000000010000001000010000010000000100000000100000000000100000000000100100000001001001010000100101000000000000100000100100000000000000000000000001000000000001000000000010010000000000010000000000000000000000000000000110000000000000000000000011000010000000000000001000000100000000000100000000000000000000010000000000000000000000010000000001000000000000000000000000000000000000000000000100000000000000100000000001100000000000000000000000000000000000100000100000100000010000001000000001010000000000010010000000000000010000000000100000000100000001000000000000000000000000000000000001000000000100000001000000100000000000000100000000001000000010000100000000000000000000100000000000000000000000100001000000000000000100000100000010001000001001000000000000000000100000010000010,133,145,10.812700000000007,450.1818000000019,340.12,1735.0000640319995,28,6,15,28,0,28,0,14,0,0
Medroxyprogesterone acetate,0000101000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000100000000000000000000000000000000100000000000000000000000000000000100000000001000000010000010000000000000000000000000001000000001000000000000000010000000000010000000000000000000000000000000000000000000000000010001000000000000000010100000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000010100000001000000000000000000000000010000000001000000000001000000000000000000000000000100000000000000000010000000000000000000000000000000001010000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000100000010000000000000001000000000000000010000000000001000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000001000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000001001000000000000000000000100010000000,31,34,4.655200000000004,106.43500000000007,60.440000000000005,386.24570956799994,4,0,2,4,0,4,0,4,0,3
Cisapride,0000100000000000000000000000000000000000000000000000000010000000000000000000010000000010100000000100000000000000010000010000000000100000100000000000100000100000000000000000001000000010000000000000000000000000000000001000000001000000000000000000000000000000100000000000000000000000000011000000000001000000010000000000000000001000100000010000000000000000000000000000100000100100010011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000001000000000000000000000110000100000000000000000000000000000000000000001100000010000000000101000000000100000000000000000000000000000000010000100000000000010010000000000000000000010000000100000000000000000000001000000000001000000100000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000100000010000000000000000001000000000001000000000100000000100000000000000000000100000000000000001000000000000000000010010000000000,32,34,3.358100000000002,122.03660000000004,86.05000000000001,465.183062308,7,3,9,6,1,9,0,3,2,0
Sulindac,0000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100100000000010000000000100000000000000000100000000000000000000000001000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000100100000000001100010000000000000100000000000001100000000000000100010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000010000000000000000000000000000000000000100100000000000000000000000000000100010000000000000000000000000010000000000000000000000000000000000100000000100000000000000000000000000000000000000010000001000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000100000000001000000000000000000000000000000000001000000010000000000000000000000000,25,27,4.365500000000003,97.89220000000006,54.37,356.088243624,3,1,4,2,0,5,1,3,2,0
Cyclothiazide,0001100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000101001000100000000000000000000000000000000000000000100000000000001000000001001100000001000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000100000000000000000000000010010000000000000000100000000000000000000010000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000001100000000110000100000000000000000000000000000000000000000000000010000000100000000000000000001000010100000000000001010000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000001100000000000000000000000000000000000000000000000000000001000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000,24,27,1.2295,89.40140000000002,118.36,389.02707567199997,7,4,2,5,0,10,4,4,1,1
Nafcillin,0000100000000000000000000000000000000000000000000000000000000000000000000000010000000001100000000000000010000010001000000000000000100000000000000000000000000000000000000000001000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000010100000000000000000001010000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100100000000000000000100000000000000000101000000000000000000000000100000100000000000000000000001000000000000000000100000000000000000001000000000000000000000000000000000000001000010000000000001000100000000000000000010000000000100000000000000000000010000010000000000000000000000000000000000000000000010101100000000010000000000000000000010000000000000100001000000000011000000000000000000000000001001000000000000001000000000000100000,30,33,2.4837999999999996,110.09900000000003,95.94000000000001,414.12494280399994,7,2,5,5,2,8,0,4,2,0
Chloroquine,0000000000000000000000000000010000000000000000001000000000000000001000000000000000000000000100001000000000000000000000000000000000000000100000100000100000000000000000000000001000000100000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000001000000000000000010000000000000000001001000000000000010000000000000100000001000000001000000000000000000000100001010000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000001000000000000000000000000000000000000001000000000010000000001000000000000000000000100000000000000000000000000000000001000000000000000100000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000010000000000000000000000100000010000000000000000000000000000000000000001000000000000000000000000000000010,22,23,4.8106000000000035,96.85970000000006,28.160000000000004,319.18152551199995,3,1,8,3,0,4,1,2,1,0
Ethionamide,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000001000010100000000000000000000000010000000001000000000000000000010000000000010000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000001000000000000000010000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000001000000000000000000100000000000010000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000,11,11,1.2782000000000002,49.502400000000016,38.91,166.05646932,2,2,2,2,0,3,0,1,0,0
Metaraminol,0000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000100010000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000001000000000000000001000000000000010,12,12,0.7727999999999995,46.71600000000003,66.48,167.094628656,3,4,2,3,0,3,0,1,1,0
Butorphanol,0000100000000000000000000100000000000000000000000000000000000000000100000000000000000000100000000100000000000000000100000000000000000010000000000000100000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000010000000001000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000100000000000000010000000000000000000100100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000100000000000000010000000000010100100000000000000000000000000000000000100000000000000001000000000000000010100000000000000000000000000000000100010000010000000000000000000000000000001000000010000000000000000000000000000000000000000000010000100000000000000000000000000000000000000001001000000100000000000000000000000010000,25,29,3.3656000000000024,94.22560000000006,43.7,327.21982916800005,3,2,2,3,0,3,0,5,1,2
Bisoprolol,0000010001000000010000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000010000000000000010001000000010000000000000000000000100000000000000000000000000000000000010000000000000000000000000100000010000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000010000000000000000000000000010100000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000010000000010000010000010000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000010000000000000001000000000000000000000100000000000000000000000000000000000000000000001000000000000000000010000000010010,23,23,2.3659000000000003,91.82650000000007,59.95,325.225308472,5,2,12,5,0,5,1,1,1,0
Amodiaquine,0000000000000000000000000000010000000001000000001000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000110000100000000000000000000000001000001100000000000000000000001001000000001000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000010000000000000000000010000000000000100000000000000000000000000000000000000000000010000000000000000000000000000010000100000000000000001000000000000000000000000000000000000000000000001000001000000000000000100000000100000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000001000100010000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000100000000100000000000000000000000001000000000000000000000000000000000000100000000000000000000000010000000000000000000000100000010000000000000000000000000000000000000001000000000000000000000000000000000,25,27,5.179200000000004,104.76750000000001,48.39,355.145140004,4,2,6,4,0,5,0,3,2,0
Furazolidone,0000000000000000000000000000000000000000000000000000000000000000000000000100000000001000100000000100000000000000000000000000000000000000000000000000000000000001000000000000001000000000010000000000000000000000000000000000000000000000000000000000010000000100000000000000001000000000000000000000000001100000000010000000000000000000010000000000000000000000000000000000000100000100000000000000000010000000000000000000000100000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000100000000010000000000000100000000100000000000000000000000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100010000000000000000100000000000,16,17,0.9739,51.01040000000001,98.18,225.038570324,8,0,3,6,1,8,0,2,0,0
Rifabutin,0010101000000000000000000100100000000000000000000000000000000000000000000000001000000010101000000100000000000010100000000000010100100000000100000000000000000000011000000000001010000010000000000000000010000000000000001000001000000000000000000010000000000000100000000001000000000001000000000000000000011010000000000000000001000100110000000000000000000000000000000001000100000100000000000000001000000000000000000000010000000000000001000000000000000100010000000101000000000000100000000000000000000010000000100000100000000000000000000000001000000000000000000000001010000001000100000000000000000000000000000000000000000101000000000000000000000000000001001000010000000000000100010000000000000000000000000000000000000100000000000000000010001000001110000000000101000000010001010001010000000000000000100000001000000000101000000000010000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000001000001000001000000010100100000000000010000100000000000000000000001001000000000000000001000100100000010,61,66,4.615720000000003,226.76479999999935,205.54999999999998,846.4415088040001,15,5,4,14,1,15,0,6,1,0
Candoxatril,0000100000000000001000000000000100000000000000000100000100000000000100000000000000000000000000000100000000000000000000100000010000110000001000001000100000000000000000000010001000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010001000000001000000000100000000000000000000000000000000000000000000100000000000000000010000010000000000100010000000000000000000000000000000000000000000000000000011000000000000000000000010000100000000000000000000000000000000000000001100000000000000000000000000000000100000000000000000000000000000000000000001000100000000000000000101000000000000000000000001000000100000000000000000001000000000000010000000000010000001010000000000000000000000000000000000000000000000000000010000100000000000000010000000000000100000000000100000000000000000000000000000000000000000000000000001000000001000000000100000000010000000000000000000000000000000000010100000000000000000000000000000000000000000001001000000000000000000010001000010010,37,40,4.070000000000002,137.32949999999994,111.16,515.288302652,8,2,12,6,1,8,0,4,1,2
Paramethadione,0000000000000000000000000000000000001000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100001000000000000100000000000000000001000000000000000000000000000000000001001000010000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000001000000000000000000000001001000000000000000001000000000000000,11,11,0.7636999999999999,37.947,46.61000000000001,157.073893212,4,0,1,3,2,4,1,1,0,0
Demeclocycline,0000100000000000101000000000000000000000000000000000000000000000000000000000001000000000001000000100000000000000000000000000000000100000000000100000010000000000000000000000001000000000000000000010000100000000000000001000000000000000000000000000000000000000000100000000000000000000000000010000000001001000000000000000000000000000000000000000000000000010000001000000110000000100000000000001000000000001000100000000000001000000000000000001000010000100000000000000001001000000000000000000000000000000001000001000000000000000000010000000000000000000000000000000000000000000100110001000000000001001000000001000000000000000000000000000000000000000000000000000100001000000000100000000000000000000000000000000000000100100001000000000000000000000000000000000000100010000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000110000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000,34,37,0.2648999999999998,109.9399,181.62,464.098643312,10,7,2,9,1,11,0,4,1,0
Imatinib,0000000000010000000000000000000000000000000100000000000000000000000001000000000000000000100100000100000000000000000000000000000000100000000000000000100000000000000000000000001000001100000000001000000000000000000000001000000000001001000010010000000000001000100000000000000000001000001000010000010001000000000000000000000000000100000000000000000000000010000010000000110000000100000000100000000000000000000000000000000000000000000000000000000000001000000000000000010001001000000000000010000000000000000000000000000010000000000000000000100001000000000000000000000000000101000000000000000000100000000100000000000000000000000000001000000000000000000001000000000010000010000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100001000000100000000100000010000000000000000000000000000000000000000000000010000000100000010000000000000000000000000000000000000000100000100000000010010000000000000000000000000001000000000000010000100000000000000,37,41,4.590320000000004,146.89389999999975,86.28000000000002,493.259008612,8,2,7,7,1,8,0,5,2,0
Triamcinolone,0001100000000000000000000010000000000000000000000010000010000000000000001000000000000000000000000100000000000000000000010000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000001001000000000000000010000000000000000000100000010000000001010000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000100000000010000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000010000001001000000000000000001000000000000001000000000000000000000000000000000000000000010000000000000010000000000000000000010000000000010000000100000000000000000000000000000000000000000001000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000010000000000000000110000000000000000100000000001000000000000000000000000000000000000000100000000000100000000000000000000000000001000000000010000000000000000000000000000000000000000000001000100000000000000000010000000000000000000000001001000000000000001000000000000000000,30,33,0.6204999999999994,96.78720000000003,115.06,394.17916680400003,6,4,2,6,0,7,0,4,0,3
Oxandrolone,0000100000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000100000000000000000000001000010000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000011010001001000000000001000000000000000000000000000000000000000000000000000001000000000001000100001000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000001000000010000000000000000000011001000000000000000000000000000000000100000000000000000000000000000000001001000000000000000000000000000000000,26,29,3.5431000000000026,84.07580000000006,46.53,306.21949481999997,3,1,0,3,0,3,0,4,0,3
Nicardipine,0000100000000000001000000000000000001000000000000000000000000000000000000000000000001000000000001000000000010000000001000000000000100000000000100100100010000000000000000000001000000010010000000000000000000000000000001000000000000000000000100000000000000000000000000000001000000000000000000000010001000000000010000000000000000100100000000000000000000000000000000000000000000100010100001000000000001000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000010000000000000000000000000000000000000100000000000000000000000000000000000010001000000000000000000000001010100010000000000100001000000000000000000000000000000001000000000100000000000000010000000000000000000001000001001000000000000000001011000000000000,35,37,3.677800000000003,130.12409999999997,111.00999999999999,479.205635648,9,1,9,8,0,9,1,3,2,0
Fluphenazine,0001000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000100000000100000000000010000000000000000100000000000100000000000000000000000001000000000000000000000000000000000000000101001000000000000000000000000000000000000100000000000000000000001000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000100000000000100000000000000000100000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000101000000000100000000000000001000000000000000000000000000000010001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000010001000000000000000010000000000010000000000000000010000000000000000000000000000000100000000000000000000010000001000000000000000000000000000000000100100100000000010000000000000000000000000000000000000000000000000000000000010000,30,33,4.308100000000003,113.59780000000002,29.950000000000003,437.17486811199996,4,1,6,5,0,8,0,4,2,0
Testosterone,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000100000000000000000000000000000100000000000000000000000000100000000001000000010000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000001000000000000001000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000010000000000010000000100000000100000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000010001000000000000100000000000000000000000000000000001001000000000000000010000000010000000,21,24,3.8792000000000035,82.71680000000005,37.3,288.208930136,2,1,0,2,0,2,0,4,0,3
Efavirenz,0000100000000001000000000000000000000000001000000000000000000000010100000000000000000000000010000100000001000000000000010000000000000000000000000000100000000000001000000000001000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000100000100100001100000100000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000100000000000010000000000000010000000000000000000001000001000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000001000000000000000000100100000000000000000000000000001000000000000000000000001000000000000000100000000000000100000000000000000000001000000000000000000000000000000001000,21,23,4.073100000000002,69.78870000000002,38.33,315.027390868,3,1,0,2,1,7,0,3,1,1
Bacitracin,0001100000000010010100000100000100000000001000010000000000000000001010000000000100000000100010000100000000100000000000000000000000100100100000000000010000000000000100001000001001000101001000010000000010000001000000001001000011000000000001000000000000000000000000101100000000000000000010010100010001010100000000100000000100000000100000100000000100001001011000100001000000000100000000000000000100000010000000000000000000000000000001000000000000000000101100000000000000000000000000000001000000000000000000011000000000000100100000000011000000000100000000000000000000000100000000000000000000001001000100000000000000000000000000000000000000101000000001000000000000000000000110000001000000000010000000001010000000000100000000100010000001000000000011000100000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000011000000000000000010000000001000000100000000010100000010001110000010010000000000010001000100000100000000000000010000000000000000000001000000001000000100000000000000010000010010,100,103,-1.677600000000025,369.30420000000095,530.8699999999998,1421.7489412159994,33,20,31,19,12,34,0,4,1,0
Niacin,0000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000100000000001000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000,9,9,0.7798,31.196299999999994,50.19,123.0320284,3,1,1,2,0,3,0,1,0,0
Clorazepic acid,0000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000001000001000000000000000000000000001000000001000000000000010000000000000000000000000001000000000000000000000000000010000000001010000000000000000100000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000100000000001000000000000000000000100010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000001000000000000000000000010000010000000000000000001000000000010000000000100001000000000000000100000000010000000000000000000000000001000000000000000000000000010010000000,22,24,2.582700000000001,83.58650000000002,78.75999999999999,314.045819892,5,2,2,3,1,6,1,3,2,0
Guanabenz,0000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000010010000000000000000000000000000001010000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100001100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000,14,14,1.6007000000000002,59.8658,76.75999999999999,230.01260161599998,4,4,2,2,0,6,0,1,1,0
Alendronic acid,0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010100100000000010000000000000000000000000000000000000000000000000000000001010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000,14,13,-1.2731999999999997,47.32640000000002,161.31,249.016725016,8,7,5,4,0,10,0,0,0,0
Clofarabine,0000100000000000000000000000000000000000000000000000000000000000010000000000000000000000100101000000000000000000000000010000001000000000000000000000000000000000000000000000001000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000100001000000000000100100000000000000000000000000000000000000000000010000000000000000000001000000000010000000000000001000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000110000000000000000000000000001010000100000000010000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000100000000001000000000001000000000000000100000000100000000000000000000000000000000100001000000000000000000100000000000000000000000000000000000000000000000100001000100000000000000000000000000000000000000100000000000000000000001000000000,21,23,-0.3493999999999995,66.64400000000002,119.30999999999999,303.053445112,8,4,2,8,0,10,0,3,0,0
Docosanol,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000,23,22,7.800600000000008,105.0998000000001,20.23,326.354866092,1,1,20,1,0,1,0,0,0,0
Dexmedetomidine,0000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000100000000000000100000000000000000000000000010000000000000000000000000000000000000000000010100000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000001000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000010000000000000000000000000000001000000000000000001000000000000010,15,16,3.1783400000000013,62.02070000000003,28.68,200.131348512,2,1,2,1,0,2,0,2,1,0
Sulfacetamide,0000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000010000000000110000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000,14,14,0.09359999999999968,51.85690000000001,89.26,214.04121318,5,3,2,4,1,6,0,1,1,0
